arquivo,estrutura,texto_original,codigo,descricao,dimensoes,largura,altura,profundidade,quantidade,unidade,material,area_m2,tipo,dimensao1,dimensao2
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"64 m²RECEPÇÃO
A = 6",,,,,,,64,,"m²RECEPÇÃO
A = 6",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"90 m²CONCILIAÇÃO
A = 5",,,,,,,90,,"m²CONCILIAÇÃO
A = 5",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,24 m²ESPERAA = 8,,,,,,,24,,m²ESPERAA = 8,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"36 m²GERÊNCIA
M010fechamento em vidro temperado até o forroSobe
ACESSO
pilar
existenteE0011",,,,,,,36,,"m²GERÊNCIA
M010fechamento em vidro temperado até o forroSobe
ACESSO
pilar
existenteE0011",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,800,,,,,,,80,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,90 0,,,,,,,90,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"90E001M013
pilar
existenteA = 5",,,,,,,90,,"E001M013
pilar
existenteA = 5",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"04 m²FINANCEIRO
quadros
decorativosE005
E005 E005 E005 E005
E005
2",,,,,,,04,,"m²FINANCEIRO
quadros
decorativosE005
E005 E005 E005 E005
E005
2",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"50
4",,,,,,,50,,4,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,804,,,,,,,80,,4,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,804,,,,,,,80,,4,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"80
2",,,,,,,80,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"50M010
01
VAGA PARA
ESTACIONAMENTO
02
VAGA PARA
ESTACIONAMENTOP4
P4P4
P4P4
P3
P3P4 P2
P4P6 P6 P6 P6
P1
P1
P4P1
P1P1 P1
J2P1
J1
J1P4
P5fechamento em vidro temperado até o forrofechamento em vidro temperado até o forrofechamento em vidro temperado até o forrofechamento em vidro temperado até o forro
A = 10",,,,,,,50,,"M010
01
VAGA PARA
ESTACIONAMENTO
02
VAGA PARA
ESTACIONAMENTOP4
P4P4
P4P4
P3
P3P4 P2
P4P6 P6 P6 P6
P1
P1
P4P1
P1P1 P1
J2P1
J1
J1P4
P5fechamento em vidro temperado até o forrofechamento em vidro temperado até o forrofechamento em vidro temperado até o forrofechamento em vidro temperado até o forro
A = 10",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,90 m²ASSESSORES3,,,,,,,90,,m²ASSESSORES3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,80 0,,,,,,,80,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 2,,,,,,,10,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,29 0,,,,,,,29,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 1,,,,,,,13,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,65 0,,,,,,,65,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 1,,,,,,,10,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,50 0,,,,,,,50,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 1,,,,,,,13,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,84 0,,,,,,,84,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 1,,,,,,,10,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,84 0,,,,,,,84,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 1,,,,,,,13,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,76 0,,,,,,,76,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 1,,,,,,,13,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,75 0,,,,,,,75,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 1,,,,,,,13,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,39 0,,,,,,,39,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 2,,,,,,,13,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,95 3,,,,,,,95,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,396,,,,,,,39,,6,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"34
0",,,,,,,34,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,91 0,,,,,,,91,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,91 0,,,,,,,91,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,91 0,,,,,,,91,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"91
1",,,,,,,91,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"25
1",,,,,,,25,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,250,,,,,,,25,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 2,,,,,,,10,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,832,,,,,,,83,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,83 0,,,,,,,83,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 1,,,,,,,10,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,201,,,,,,,20,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,00 0,,,,,,,00,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 2,,,,,,,10,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,00 0,,,,,,,00,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,67 1,,,,,,,67,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,390,,,,,,,39,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,650,,,,,,,65,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 1,,,,,,,10,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,20 0,,,,,,,20,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 1,,,,,,,10,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,97 0,,,,,,,97,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 3,,,,,,,10,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,21 0,,,,,,,21,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 3,,,,,,,10,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,21 0,,,,,,,21,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 1,,,,,,,10,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"76
1",,,,,,,76,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"73
0",,,,,,,73,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 6,,,,,,,13,,6,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,30 0,,,,,,,30,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 3,,,,,,,13,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,23 0,,,,,,,23,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 3,,,,,,,10,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,19 0,,,,,,,19,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 2,,,,,,,13,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,72 0,,,,,,,72,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,132,,,,,,,13,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,20 0,,,,,,,20,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 8,,,,,,,13,,8,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,09 0,,,,,,,09,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 2,,,,,,,10,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,30 0,,,,,,,30,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 1,,,,,,,13,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,732,,,,,,,73,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,28 0,,,,,,,28,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 3,,,,,,,10,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,00 0,,,,,,,00,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 5,,,,,,,13,,5,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,78 0,,,,,,,78,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 1,,,,,,,13,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,200,,,,,,,20,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 2,,,,,,,10,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"30
5",,,,,,,30,,5,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,53 0,,,,,,,53,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,13 3,,,,,,,13,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,00 1,,,,,,,00,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,80 0,,,,,,,80,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 2,,,,,,,10,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"23
5",,,,,,,23,,5,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,38 3,,,,,,,38,,3,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,71 2,,,,,,,71,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,24 1,,,,,,,24,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,20 6,,,,,,,20,,6,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"12
6",,,,,,,12,,6,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,125,,,,,,,12,,5,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"53
1",,,,,,,53,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,97 1,,,,,,,97,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"30
1",,,,,,,30,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,99 4,,,,,,,99,,4,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,060,,,,,,,06,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,50 0,,,,,,,50,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"89
2",,,,,,,89,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"90
1",,,,,,,90,,1,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,20 0,,,,,,,20,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,10 6,,,,,,,10,,6,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"05fechamento em vidro temperado até o forro
0",,,,,,,05,,"fechamento em vidro temperado até o forro
0",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,36 2,,,,,,,36,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,50 0,,,,,,,50,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,36 0,,,,,,,36,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,85 0,,,,,,,85,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,28 2,,,,,,,28,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,00 0,,,,,,,00,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,20 2,,,,,,,20,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,50 0,,,,,,,50,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,352,,,,,,,35,,2,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"23LEGENDA DO DESENHO
ALVENARIA EXISTENTE -PERMANECE
ALVENARIA EXISTENTE -A DEMOLIR
ALVENARIA -A CONSTRUIR
DRYWALL 10cm -A CONSTRUIR
PAINEL DE VIDRO TEMPERADO 10mm -A CONSTRUIR01
VAGA PARA
ESTACIONAMENTO
MOTOSBICILCETÁRIO4",,,,,,,23,,"LEGENDA DO DESENHO
ALVENARIA EXISTENTE -PERMANECE
ALVENARIA EXISTENTE -A DEMOLIR
ALVENARIA -A CONSTRUIR
DRYWALL 10cm -A CONSTRUIR
PAINEL DE VIDRO TEMPERADO 10mm -A CONSTRUIR01
VAGA PARA
ESTACIONAMENTO
MOTOSBICILCETÁRIO4",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,305,,,,,,,30,,5,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,18 0,,,,,,,18,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"21
0",,,,,,,21,,0,,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"20ESPECIFICAÇÃO DE MATERIAIS DE ACABAMENTO:
Paredes Internas: tinta na cor Papel Couché da SuvinilPINTURA
(tinta acrílica",,,,,,,20,,"ESPECIFICAÇÃO DE MATERIAIS DE ACABAMENTO:
Paredes Internas: tinta na cor Papel Couché da SuvinilPINTURA
(tinta acrílica",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"10 cm até o forroPAREDES
REVESTIMENTOS DE PAREDES/DRYWALL
Paredes revestidas com cerâmica branca 32",,,,,,,10,,"cm até o forroPAREDES
REVESTIMENTOS DE PAREDES/DRYWALL
Paredes revestidas com cerâmica branca 32",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"5x59 cmCOPA/SANITÁRIOS/DML
da Eliane ou similar com altura mínima de 1",,,,,,,5,,"x59 cmCOPA/SANITÁRIOS/DML
da Eliane ou similar com altura mínima de 1",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,quantidade_material,"60 m
PISOS
Porcelanato acetinado retificado 60x60 cm na cor
off-white da Eliane ou similar
FORRO
pintura branco neve da Suvinil
TABELA DE PORTAS (dimensões em cm):
P1NOME:PORTAS
LARGURA: ALTURA: TIPO: ACABAMENTO: QUANTIDADE:
90 210
metalon -giro -1 folha07
P2 90 210
madeira -giro -1 folhaesmalte branco 01
P3 90 210vidro temperado -giro -1 folha
esmalte branco 02
P4 80 210 09
P5 80 210madeira -giro -1 folha
esmalte branco
01
P6 60 180 esmalte branco 04translúcido
madeira com barra -giro -1 folha
madeira -giro -1 folha
esmalte sintético* TODAS AS MEDIDAS DEVEM SER CONFERIDAS NO LOCAL
/32Folha:
ESCALA  1 : 50Planta Construtiva -Pavimento Térreo1",,,,,,,60,,"m
PISOS
Porcelanato acetinado retificado 60x60 cm na cor
off-white da Eliane ou similar
FORRO
pintura branco neve da Suvinil
TABELA DE PORTAS (dimensões em cm):
P1NOME:PORTAS
LARGURA: ALTURA: TIPO: ACABAMENTO: QUANTIDADE:
90 210
metalon -giro -1 folha07
P2 90 210
madeira -giro -1 folhaesmalte branco 01
P3 90 210vidro temperado -giro -1 folha
esmalte branco 02
P4 80 210 09
P5 80 210madeira -giro -1 folha
esmalte branco
01
P6 60 180 esmalte branco 04translúcido
madeira com barra -giro -1 folha
madeira -giro -1 folha
esmalte sintético* TODAS AS MEDIDAS DEVEM SER CONFERIDAS NO LOCAL
/32Folha:
ESCALA  1 : 50Planta Construtiva -Pavimento Térreo1",,,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,54 m²",,,,,,,,,,"5,54",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 24,72 m²",,,,,,,,,,"24,72",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 19,66 m²",,,,,,,,,,"19,66",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 17,44 m²",,,,,,,,,,"17,44",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 12,48 m²",,,,,,,,,,"12,48",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 20,69 m²",,,,,,,,,,"20,69",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 3,35 m²",,,,,,,,,,"3,35",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,21 m²",,,,,,,,,,"5,21",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,21 m²",,,,,,,,,,"5,21",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 4,90 m²",,,,,,,,,,"4,90",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 21,25 m²",,,,,,,,,,"21,25",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 43,64 m²",,,,,,,,,,"43,64",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 6,90 m²",,,,,,,,,,"6,90",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,24 m²",,,,,,,,,,"5,24",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 8,36 m²",,,,,,,,,,"8,36",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,04 m²",,,,,,,,,,"5,04",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 10,90 m²",,,,,,,,,,"10,90",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 9,13 m²",,,,,,,,,,"9,13",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"a278,74 m²",,,,,,,,,,"278,74",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,54 m²",,,,,,,,,,"5,54",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 24,72 m²",,,,,,,,,,"24,72",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 19,66 m²",,,,,,,,,,"19,66",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 17,44 m²",,,,,,,,,,"17,44",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 12,48 m²",,,,,,,,,,"12,48",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 20,69 m²",,,,,,,,,,"20,69",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 3,35 m²",,,,,,,,,,"3,35",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,21 m²",,,,,,,,,,"5,21",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,21 m²",,,,,,,,,,"5,21",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 4,90 m²",,,,,,,,,,"4,90",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 21,25 m²",,,,,,,,,,"21,25",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 43,64 m²",,,,,,,,,,"43,64",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 6,90 m²",,,,,,,,,,"6,90",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,24 m²",,,,,,,,,,"5,24",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 8,36 m²",,,,,,,,,,"8,36",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 5,04 m²",,,,,,,,,,"5,04",,,
Projeto arquitetura Legal Cartão Joinville.pdf,areas,"A = 10,90 m²",,,,,,,,,,"10,90",,,
Projeto arquitetura Legal Cartão Joinville.pdf,mobiliario_completo,M002 -mesa atendimento recepção MDF (135x60,M002,,,,,,,,,,mesa,135,60
Projeto arquitetura Legal Cartão Joinville.pdf,mobiliario_completo,M003 -mesa tipo baia MDF (80x60,M003,,,,,,,,,,mesa,80,60
Projeto arquitetura Legal Cartão Joinville.pdf,mobiliario_completo,M005 -mesa copa MDF 300X80,M005,,,,,,,,,,mesa,300,80
Projeto arquitetura Legal Cartão Joinville.pdf,mobiliario_completo,"M006 -mesa redonda ø 90 cm
M007",M006,,,,,,,,,,mesa,90,007
Projeto arquitetura Legal Cartão Joinville.pdf,mobiliario_completo,M001 -mesa atendimento MDF (120x60,M001,,,,,,,,,,mesa,120,60
Projeto arquitetura Legal Cartão Joinville.pdf,mobiliario_completo,M008 -armários em MDF para arquivoM009 -armário em MDF prod. limpeza (110,M008,,,,,,,,,,armário,009,110
Projeto arquitetura Legal Cartão Joinville.pdf,mobiliario_completo,M014 -mesa de reuniões mdf (500x100,M014,,,,,,,,,,mesa,500,100
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"1 ---
Recepção MédicaRecepção OdontologiaConsultório Odonto 1
Consultório Odonto 32",,,,,,,1,,"--
Recepção MédicaRecepção OdontologiaConsultório Odonto 1
Consultório Odonto 32",,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"55Consultório Odonto 2
Consultório Odonto 4Consultório Odonto 5
Totem
 Odontologia MédicaUltrassomWC ultr",,,,,,,55,,"Consultório Odonto 2
Consultório Odonto 4Consultório Odonto 5
Totem
 Odontologia MédicaUltrassomWC ultr",,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"17
1",,,,,,,17,,1,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,27 1,,,,,,,27,,1,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"20
1",,,,,,,20,,1,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,60 2,,,,,,,60,,2,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,40 1,,,,,,,40,,1,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,201,,,,,,,20,,1,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,95 1,,,,,,,95,,1,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"78
2",,,,,,,78,,2,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,90 2,,,,,,,90,,2,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,451,,,,,,,45,,1,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,833,,,,,,,83,,3,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"83
Pós Consulta MédicaEspera MédicaConsult",,,,,,,83,,Pós Consulta MédicaEspera MédicaConsult,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,31 4,,,,,,,31,,4,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"63
3",,,,,,,63,,3,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,"57
10",,,,,,,57,,10,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,90CompressoresLixeiraWC func,,,,,,,90,,CompressoresLixeiraWC func,,,,
PROJETO AS CANOAS aprovado Bianca 21.07.2022.pdf,quantidade_material,90 2,,,,,,,90,,2,,,,
